	WT_R1	WT_R2	mutant_R1	mutant_R2
WBGene00017710	5.17020522626281	3.72778843103395	2.78839789618937	1.27610052119794
WBGene00017711	31.0212313575769	34.2956535655123	11.1535915847575	10.2088041695836
WBGene00017705	0	0	0	0
WBGene00005561	0.738600746608973	0	0	1.27610052119794
WBGene00005564	0	0	0	0
WBGene00005559	0	0	0	0
WBGene00023272	0	0	0	0
WBGene00001546	0	0	0	0
WBGene00017704	0	0	0	0
WBGene00005567	4.43160447965384	2.23667305862037	0	1.27610052119794
WBGene00005571	2.21580223982692	6.71001917586111	5.57679579237874	6.38050260598972
WBGene00005569	2.21580223982692	2.23667305862037	6.97099474047343	1.27610052119794
WBGene00017713	1.47720149321795	2.98223074482716	2.78839789618937	0
WBGene00017703	3.69300373304487	5.21890380344753	2.78839789618937	2.55220104239589
WBGene00017712	54.656455249064	53.6801534068889	29.2781779099884	58.7006239751055
WBGene00018021	23.6352238914871	16.4022690965494	2.78839789618937	2.55220104239589
WBGene00219687	40.6230410634935	39.5145573689599	94.8055284704386	93.15533804745
WBGene00018022	0	0	1.39419894809469	0
WBGene00006318	0.738600746608973	1.49111537241358	2.78839789618937	0
WBGene00044364	0	0	0	0
WBGene00044365	0	0	0	0
